status	gender	major	dorm	year
1	1	255	94	2008
1	2	255	0	2007
1	1	0	0	0
1	2	239	0	2010
1	2	258	0	2005
1	2	241	125	0
1	2	251	0	2007
1	2	246	0	2007
1	2	251	125	2006
1	1	236	0	2007
1	2	250	98	2008
1	2	246	0	2006
1	1	270	138	0
1	2	270	95	2009
1	2	250	0	2007
1	0	0	0	0
1	2	250	142	2008
1	1	239	140	2008
1	2	277	0	2007
1	1	239	102	2009
1	1	241	0	2008
1	2	246	0	2007
1	2	259	114	2010
1	2	241	0	0
1	1	275	0	0
1	1	248	97	2009
1	1	239	0	0
2	1	268	0	2005
1	2	259	0	2007
1	1	269	0	2006
1	2	259	89	2009
1	1	290	94	0
1	2	246	0	2008
1	2	252	0	2006
1	2	279	0	2007
1	2	279	125	2008
1	2	243	0	2006
1	1	249	149	2006
1	1	268	0	2007
1	2	292	91	2009
1	2	278	121	2006
1	1	275	96	0
1	1	241	94	2009
1	2	247	0	2006
1	1	248	0	0
1	0	0	0	0
1	2	246	0	0
5	2	250	0	2005
1	2	268	0	0
2	1	246	0	0
1	1	290	0	0
5	2	249	0	2005
1	1	263	0	0
1	1	270	0	0
1	1	243	0	2005
1	1	236	0	2006
1	2	279	0	0
1	2	246	98	2008
1	2	246	0	2006
2	2	251	0	0
1	2	295	0	0
1	1	246	0	2008
1	2	267	140	2008
1	2	265	0	0
1	2	240	0	2009
1	1	244	91	2009
1	2	253	0	2008
1	1	281	0	0
1	2	240	0	2007
1	1	0	98	0
1	1	244	93	0
4	0	0	0	0
1	1	246	137	0
1	2	249	144	2007
1	2	250	0	0
1	1	290	0	0
1	1	241	0	2007
1	1	260	0	2007
1	1	267	0	2008
2	2	279	0	2005
1	2	246	0	2007
1	2	261	100	2008
1	2	261	0	2005
1	2	249	0	0
1	1	273	89	0
1	1	241	94	2010
1	1	240	92	0
1	1	283	0	2008
2	1	275	0	2005
1	2	250	0	0
1	2	279	0	2004
1	2	250	0	0
1	2	239	0	2006
1	2	273	0	2005
1	2	279	0	0
1	1	272	0	2006
1	1	299	0	2007
1	1	279	0	2006
1	1	274	0	2006
1	2	250	142	2007
1	1	296	0	2006
1	2	236	0	2006
1	2	259	0	0
1	2	250	0	2008
1	1	295	94	2009
1	2	235	0	2008
1	1	246	94	0
1	1	275	0	2008
1	2	236	0	2007
1	2	282	140	2008
2	1	269	0	2004
2	1	243	105	0
1	1	288	0	0
1	1	290	0	0
1	2	236	0	2005
1	1	286	137	2007
1	2	265	0	2006
1	2	250	0	2007
1	1	240	98	0
1	1	281	94	2009
1	2	252	0	2005
1	1	275	0	0
1	2	246	0	2007
1	1	246	0	2006
1	2	246	98	0
1	2	252	140	2007
1	0	0	0	0
1	1	246	0	2008
1	1	247	89	2009
1	1	271	0	2006
1	2	270	94	2008
1	0	236	0	2006
1	1	244	0	2007
1	2	279	87	2004
1	2	252	0	2008
1	1	235	0	0
1	1	268	0	2008
2	2	246	0	2005
1	2	259	0	2005
1	1	294	0	2007
1	2	274	0	2005
1	2	246	0	2006
1	1	246	0	2007
1	2	259	94	2009
1	1	242	98	0
1	1	250	95	2008
1	1	299	0	2006
1	1	236	86	0
1	2	250	0	2006
1	2	235	140	0
1	2	253	128	2009
1	1	246	0	2007
1	2	235	92	2009
1	1	246	0	2005
1	1	248	102	2009
1	1	277	86	2009
1	1	289	0	2007
1	1	268	0	2007
1	1	275	0	2006
1	2	270	0	0
1	2	272	0	0
1	1	246	95	2009
1	2	279	98	2010
2	2	236	0	2005
1	2	251	0	2005
1	1	239	0	2005
1	2	250	0	2006
1	2	257	89	2008
1	2	279	0	2006
1	0	0	0	0
1	0	252	0	2007
1	1	244	0	2006
1	2	250	94	2004
1	0	0	0	0
1	1	237	0	2005
1	2	282	94	2008
1	1	246	153	2008
1	1	240	0	0
1	1	236	134	0
1	2	279	92	2008
1	2	250	0	2006
1	2	239	0	0
1	1	0	87	2008
1	2	279	140	2008
2	1	260	0	2005
1	2	240	88	2008
1	2	252	98	2008
1	1	289	146	2007
2	1	246	0	2005
1	2	268	98	2009
1	2	252	0	2005
1	2	251	98	2008
1	2	279	89	2009
1	1	241	92	2009
1	1	258	137	0
1	1	246	98	2004
2	2	246	141	2005
1	1	242	0	2007
1	2	279	0	2006
1	1	248	136	2007
1	0	0	0	0
1	2	240	0	2006
1	2	246	102	2009
1	2	259	0	2006
1	2	235	120	2008
1	2	244	127	2008
1	1	290	0	0
1	1	236	0	2006
1	1	244	0	2005
1	2	244	94	2008
1	1	279	98	0
1	1	290	0	2006
2	1	236	0	2004
2	0	246	0	2005
1	1	250	0	0
1	0	0	0	0
1	1	236	145	2006
1	2	270	118	2007
1	2	279	94	2009
1	2	271	127	2007
1	2	246	98	0
1	0	0	0	0
1	2	294	0	0
1	1	294	0	2006
1	2	279	0	0
1	2	246	147	2007
1	2	246	123	0
2	1	291	0	2005
1	1	272	0	0
2	2	249	0	2005
1	1	260	0	2006
1	1	255	87	2009
1	1	0	0	2007
1	1	236	0	2006
1	1	289	140	2007
1	2	279	0	2007
1	2	271	0	0
1	2	247	0	2009
2	2	279	0	2005
1	1	282	145	2006
1	2	252	0	2006
1	2	250	123	2008
1	1	298	140	0
1	2	246	142	2009
1	1	260	0	0
1	2	246	141	2007
1	1	250	0	2007
1	2	259	0	2008
1	1	286	89	2004
1	2	252	0	2005
1	2	251	0	2009
1	2	253	92	2009
1	0	259	100	2008
1	2	275	96	2009
1	2	260	142	2009
1	2	244	115	0
1	2	240	140	2006
1	1	243	140	0
1	2	251	100	0
1	1	248	98	2009
1	1	258	94	0
1	2	235	0	2007
1	0	246	0	0
1	2	246	123	2008
1	2	286	142	2007
1	2	236	0	2008
1	1	297	134	2004
1	2	236	0	2008
1	1	277	0	2006
1	2	276	0	2005
1	2	0	94	2009
2	2	239	130	2005
1	1	246	0	2008
1	0	268	140	0
1	1	236	138	0
1	0	275	0	2005
1	2	254	0	2006
1	1	268	96	2008
1	1	248	0	2005
1	1	246	94	2009
2	2	236	0	2005
1	2	240	0	0
1	2	250	0	2007
1	1	260	0	2008
1	1	239	138	2005
1	2	268	0	2007
1	0	0	0	0
1	0	0	0	0
1	1	241	97	2010
1	2	235	124	2008
1	1	268	0	2008
1	2	236	0	2006
1	2	249	0	2006
1	1	275	0	2006
1	1	283	0	2008
1	1	249	0	2007
1	1	261	94	2008
1	1	244	0	0
1	2	250	94	2008
1	2	246	0	2007
1	2	259	0	2006
1	2	250	0	2006
1	1	274	98	2009
1	2	241	0	2007
1	1	248	0	2006
1	2	240	0	2005
1	2	246	94	2009
1	1	246	98	0
1	1	275	102	2009
1	2	252	0	2008
1	2	251	0	2006
1	1	236	0	2005
1	2	283	0	2006
1	2	264	122	0
1	1	263	0	2007
1	2	244	0	2007
1	2	251	141	0
1	2	265	0	2005
1	2	246	0	0
1	2	246	0	0
1	2	279	0	0
1	2	259	0	2005
1	1	244	0	2009
1	2	280	89	2008
1	0	246	0	2006
1	2	246	113	2006
1	1	248	137	2005
1	1	235	0	2007
1	2	247	0	2008
1	1	246	89	2009
1	2	279	140	2009
1	0	250	88	2008
1	1	278	89	2009
1	2	249	0	2006
1	1	246	0	2006
2	1	291	0	2005
1	2	272	100	2006
1	2	255	128	2007
1	1	246	140	2007
1	2	250	0	0
1	2	279	101	2007
2	1	271	0	2005
1	2	246	0	2007
1	1	283	135	2007
1	2	279	121	2006
1	1	246	91	2008
1	1	248	98	2009
1	2	268	98	2009
1	1	236	94	2009
1	1	260	102	2009
1	0	0	0	0
1	1	260	91	0
1	2	246	0	2005
1	2	279	0	2008
1	1	247	0	2008
1	2	246	0	2010
1	1	246	0	2006
1	2	279	94	2008
1	0	246	0	0
1	2	270	140	0
1	1	241	149	0
1	1	241	0	2009
2	1	246	147	2005
1	2	271	0	2005
1	2	241	149	2008
1	0	0	0	0
1	1	275	0	2005
1	1	246	0	2006
1	1	252	140	2007
1	2	255	116	2006
2	1	246	0	2004
1	1	236	0	2005
1	1	236	0	0
1	2	246	89	2009
1	1	260	0	2005
1	1	239	94	2009
1	1	288	0	2007
2	2	279	0	2005
1	1	289	0	2004
2	1	283	134	2005
1	1	275	0	0
1	2	259	89	0
2	1	260	0	2005
1	2	270	109	0
1	1	283	145	2006
1	2	250	0	2006
1	1	244	0	0
1	1	289	134	2006
1	1	239	0	2008
1	2	297	91	2008
1	2	256	98	2008
1	2	246	146	2009
0	2	267	0	2004
1	1	246	152	0
2	2	279	0	2005
4	1	0	0	2005
1	1	249	0	2006
1	2	251	0	2007
1	2	240	122	2005
1	1	246	98	2009
1	1	283	0	0
1	1	275	0	2007
1	2	246	0	2006
1	1	257	0	2006
1	2	250	0	0
1	2	265	0	0
1	2	267	0	2006
1	2	253	0	0
2	1	251	0	0
2	1	246	132	2005
1	2	272	0	2008
1	2	279	87	0
1	1	244	98	2009
1	2	273	115	2006
1	1	283	137	2007
1	1	236	0	2007
1	1	262	98	2008
1	1	241	0	2008
1	1	244	98	2009
1	2	244	0	2008
2	2	269	0	2005
1	1	243	0	0
1	1	291	0	2006
1	2	250	91	2009
1	1	283	0	2007
1	2	259	0	0
1	2	250	140	2009
1	1	247	89	2009
1	1	275	0	0
1	2	276	0	0
1	2	245	0	0
1	0	243	0	2007
1	2	250	0	0
2	1	246	0	2004
1	1	239	95	0
1	2	279	90	0
1	2	279	121	0
1	1	283	0	0
1	1	260	137	2006
1	1	241	149	2006
1	1	0	94	0
1	2	0	0	0
1	0	283	0	2006
1	1	246	91	2009
1	1	283	137	2007
2	1	277	136	2005
1	2	252	0	0
1	1	289	133	2006
1	2	0	0	0
1	1	289	0	2006
1	2	289	0	2006
1	2	261	127	0
1	2	276	140	2007
1	2	236	94	2009
1	2	259	0	2006
1	0	251	0	0
2	2	251	0	2005
1	1	255	0	2007
1	2	246	0	2005
1	1	239	0	2005
1	2	265	0	2004
1	1	275	0	0
2	1	278	0	0
1	1	259	0	2007
1	1	275	102	2009
1	2	241	0	0
1	2	237	0	2006
1	1	267	135	2008
1	1	273	0	2007
1	2	235	0	0
1	2	250	94	2009
1	1	274	0	2008
2	2	273	130	2005
1	2	238	0	2008
1	1	246	147	2007
1	2	279	0	0
1	2	251	0	0
1	1	275	98	2004
2	2	279	0	2005
2	2	249	0	2004
1	1	247	0	2006
1	2	292	140	0
1	2	0	115	0
1	2	246	0	0
2	1	260	0	2005
1	1	290	137	0
2	0	259	0	2005
1	2	258	95	2009
1	2	288	96	2009
2	2	246	115	2005
1	2	246	89	2009
1	1	246	89	2009
1	2	236	0	2006
1	0	0	0	0
1	1	274	92	2009
1	2	270	91	2009
2	2	246	0	2004
1	2	236	126	0
1	2	279	140	2004
1	1	294	0	2007
1	1	268	96	2009
1	1	286	0	2007
1	2	247	0	2008
1	1	250	0	2007
1	2	279	0	2007
1	1	275	0	2006
1	2	245	98	2008
1	2	251	0	2006
1	2	252	0	2006
1	2	246	0	0
1	2	268	0	0
1	2	253	116	0
1	1	278	0	2008
1	1	291	140	2008
1	1	257	0	2007
1	1	244	0	2008
1	2	277	98	2008
1	2	275	0	2005
1	2	259	0	0
1	1	236	0	2006
1	2	250	100	0
1	2	262	87	0
1	2	299	121	2007
1	2	279	0	2008
1	2	271	0	2006
1	1	260	0	2010
2	1	289	0	2005
1	1	244	0	2008
1	0	0	0	0
2	2	246	0	2005
1	1	246	95	2009
1	1	244	0	0
1	2	251	0	2007
1	2	253	0	2007
1	2	259	0	2007
2	1	277	0	2005
1	2	236	0	2007
2	2	251	0	0
1	2	277	98	2008
1	2	240	140	2007
5	2	252	0	2005
1	1	289	0	0
1	2	246	91	2008
2	2	246	0	2005
1	2	0	0	2008
1	1	260	96	0
5	2	247	0	2005
1	2	249	0	0
1	1	289	0	2008
1	2	291	0	0
2	2	246	0	2004
1	2	236	0	0
1	2	261	89	2009
1	2	259	96	2009
1	0	0	0	0
1	1	0	132	0
1	2	246	102	2008
1	2	278	0	2008
1	1	259	0	2007
1	2	259	0	2007
1	0	0	0	0
1	1	244	140	0
1	2	272	96	2008
3	2	235	0	0
1	2	268	0	2006
1	2	241	96	2009
5	2	237	0	2004
1	2	279	0	2007
1	1	275	0	2007
1	1	268	96	2008
2	1	273	0	2005
1	2	246	98	2009
1	2	289	142	2008
1	2	279	0	0
1	2	236	87	2008
1	1	246	87	2009
1	2	246	94	2009
1	2	292	0	0
1	2	250	0	2005
2	0	288	0	2005
1	1	244	0	2006
1	2	252	0	2006
2	1	299	0	2005
1	2	235	0	0
1	1	272	142	0
1	2	241	97	2008
2	2	278	114	0
1	2	251	0	2006
1	2	237	90	2008
2	1	283	0	0
1	1	280	0	0
1	1	268	0	2007
1	2	246	123	2008
2	1	272	0	2005
2	2	271	0	2005
1	1	239	133	2008
1	1	260	96	2009
1	2	250	121	2006
1	1	290	0	2007
1	2	259	0	2007
1	1	299	0	2007
1	2	246	146	2006
1	2	251	0	0
1	1	250	100	2007
1	2	251	0	2005
1	1	283	87	2008
1	0	0	0	0
2	1	290	0	2005
2	2	259	0	2005
1	2	236	87	2008
1	2	269	0	2007
1	2	242	0	2007
1	1	239	0	2007
1	2	276	0	2007
2	1	271	0	2005
1	1	290	136	2008
1	2	262	87	0
1	2	279	150	0
1	1	272	0	2008
1	1	246	98	2009
1	1	237	0	2007
1	2	246	0	2007
1	2	252	140	0
1	1	240	140	2009
1	1	283	153	2007
1	0	0	127	0
1	2	236	121	2008
1	2	250	0	2005
1	1	260	94	2007
1	2	279	0	2004
1	1	246	102	2009
1	1	291	0	2007
1	1	290	0	0
1	2	270	0	2006
1	0	0	0	0
1	1	236	91	2008
1	1	244	98	0
1	2	236	0	2007
1	1	246	134	2006
1	2	251	145	0
1	0	0	0	0
1	2	288	0	2007
1	1	250	135	2007
1	2	240	103	2004
1	0	236	134	0
1	2	259	0	2007
1	2	279	88	2008
1	2	252	0	2006
1	1	246	97	2009
1	1	242	142	0
2	1	268	0	2005
2	1	272	0	0
1	2	265	0	2008
1	1	247	0	2006
1	2	279	0	2006
2	1	246	0	2005
1	0	0	0	0
1	0	0	0	0
1	2	246	90	0
1	2	267	94	2009
1	2	241	100	2007
1	2	251	0	2008
1	1	289	107	2006
1	1	249	140	2008
1	0	240	0	2006
1	1	283	98	2009
1	1	275	0	2009
1	1	278	0	2008
1	1	244	94	2009
1	1	258	94	2009
1	2	259	89	0
5	0	0	0	0
1	2	246	0	2006
1	2	279	0	2005
1	2	235	127	2005
1	2	252	140	2008
1	2	271	98	2008
1	2	240	0	2010
1	1	246	140	2007
2	2	271	0	2004
2	1	290	0	2005
1	2	246	0	2006
1	1	268	102	2009
1	2	242	98	2009
1	0	246	0	0
1	1	273	0	2008
1	1	290	0	2006
1	1	273	98	2008
1	2	244	0	2008
1	2	241	0	2006
2	2	280	0	2005
1	2	241	0	2008
1	2	258	0	0
1	1	244	0	2009
2	2	236	0	2005
1	2	235	0	2005
1	2	246	95	2009
1	1	236	0	2008
2	1	299	0	2005
1	2	241	142	2010
1	2	269	0	2007
1	1	274	0	0
1	1	297	0	2007
1	2	279	0	2006
1	2	297	94	0
1	2	259	0	0
1	2	235	0	2009
1	1	272	0	2006
5	0	0	0	0
1	2	270	98	2008
1	0	246	0	0
1	1	268	92	2009
1	2	246	91	2008
1	2	246	0	2007
3	0	248	0	0
1	0	246	0	2006
1	2	250	88	2008
2	1	289	0	2005
1	2	256	0	2006
1	2	246	0	0
1	0	0	0	0
1	1	236	94	2009
1	2	276	0	2007
2	2	276	0	2005
2	2	0	129	2004
1	2	271	0	2006
1	1	279	140	0
1	2	250	96	2008
2	1	240	0	2005
1	2	236	0	2006
1	0	0	0	0
1	1	275	0	2006
1	1	241	0	2007
1	2	235	91	2009
2	1	283	0	2005
1	2	288	0	2006
1	2	268	0	2005
1	2	246	0	2004
1	1	264	87	2006
1	2	270	0	0
1	2	279	94	2008
1	2	279	92	2010
1	2	253	94	2005
1	2	255	0	2006
1	1	275	0	2007
1	1	244	98	0
1	2	250	0	2007
1	2	250	0	2007
1	2	243	119	2007
2	2	250	0	2005
1	2	253	0	2006
1	1	257	94	2008
1	1	251	0	2006
2	2	288	0	2004
1	2	250	140	2009
2	2	250	0	2005
1	2	284	142	2010
1	1	241	140	2009
1	1	244	0	2007
1	1	274	0	0
1	2	297	0	0
1	2	259	102	2008
1	2	246	0	2006
1	1	273	0	0
1	1	242	98	2008
1	2	252	125	2008
1	1	256	0	2005
1	1	246	98	2009
1	2	286	0	2005
1	1	0	136	2008
1	2	252	0	2007
2	2	241	0	2005
1	1	237	87	2009
1	1	241	140	2009
1	1	240	0	0
1	2	236	116	2006
2	1	246	147	2005
1	0	0	0	0
1	2	236	0	2006
1	2	246	0	2005
1	1	236	0	2006
1	2	258	0	2007
1	1	246	147	2005
1	1	246	0	0
1	1	244	0	0
1	1	237	93	0
1	0	0	0	0
1	1	273	0	2008
1	2	259	100	0
1	2	250	98	2009
1	2	251	0	2007
1	2	288	0	2006
1	0	0	0	0
1	2	246	0	2007
1	1	283	0	0
1	1	283	94	0
1	2	246	0	0
1	1	240	142	2008
1	2	252	0	2004
1	2	253	92	2009
1	2	278	140	2008
1	1	275	92	2008
1	2	252	89	2009
1	2	279	91	2009
2	0	0	0	0
1	2	243	0	2007
1	2	273	0	2008
1	1	281	0	2009
1	2	265	0	2007
1	2	244	98	0
1	1	239	102	2009
1	2	237	102	2009
1	2	259	0	0
1	2	259	0	2006
1	1	241	133	2008
1	1	272	90	2005
1	1	239	0	2005
1	2	236	120	2005
1	2	253	128	2008
1	2	238	0	0
1	1	243	0	2006
1	2	235	0	2005
1	1	260	0	2007
2	1	291	0	2004
1	1	273	0	0
1	1	243	0	2008
1	1	241	0	0
1	2	289	0	2006
1	2	259	102	0
1	2	253	0	2008
1	2	235	100	2007
1	1	246	94	2009
1	2	246	91	2008
1	1	242	98	0
1	2	288	0	0
1	2	246	91	2009
1	1	297	90	2009
1	1	289	142	2007
1	1	0	94	2009
1	2	246	0	2008
1	1	268	140	2008
1	1	248	97	2009
1	1	290	0	2007
2	1	275	0	2005
1	2	279	0	0
1	1	246	0	2006
1	0	0	0	0
1	2	241	0	2008
1	2	260	96	2009
1	2	259	0	0
1	2	250	102	2009
1	1	244	0	2007
1	2	0	0	2005
1	1	239	94	2009
2	2	286	0	2005
2	1	271	0	2005
1	2	237	100	2007
1	2	247	0	2007
1	2	235	0	2007
1	2	250	142	2008
1	2	269	0	2005
1	1	274	0	2008
1	1	236	100	2009
1	1	246	94	0
1	1	291	0	2006
1	2	243	0	2006
1	1	260	134	2007
1	1	289	100	0
1	1	246	142	2009
1	2	250	0	2007
1	2	286	142	2008
1	2	246	98	2009
1	2	259	0	0
1	1	283	0	2008
3	2	0	0	1992
1	1	0	0	0
1	2	238	0	2006
1	2	246	145	2007
1	2	246	145	2005
1	2	297	0	2009
2	2	297	116	2005
1	2	0	95	2009
1	1	246	91	2008
1	2	257	0	2007
1	1	246	0	2006
1	1	270	93	2008
1	1	237	87	0
1	2	259	95	0
1	1	248	96	0
1	2	290	0	2007
2	1	248	0	2005
2	2	253	0	2005
1	1	273	98	2009
1	2	236	130	2007
1	2	259	0	2006
1	2	267	0	0
1	1	246	102	0
1	2	252	0	2008
1	2	235	140	0
1	0	290	0	2006
1	2	246	118	2005
2	2	246	127	2005
1	0	0	0	0
1	1	257	0	0
1	2	279	0	2007
1	1	297	94	2009
1	1	239	0	2007
1	1	244	98	2008
1	2	237	123	2008
1	1	236	87	0
1	1	239	0	2006
1	2	259	0	2005
1	1	241	98	2010
1	2	267	0	2008
1	2	252	142	2009
1	2	269	0	2007
1	2	244	0	2006
1	2	288	0	0
1	1	246	0	2006
1	1	239	87	2009
1	1	279	0	0
1	2	275	98	2008
1	1	246	87	2009
1	2	279	0	0
1	1	288	0	2006
1	1	297	0	0
1	2	279	0	2008
1	2	252	146	2007
2	1	246	0	2001
1	1	236	0	2005
1	2	0	123	0
1	1	244	94	2009
1	1	0	0	2005
1	1	244	89	2009
1	1	256	0	2007
1	1	246	98	2009
1	2	235	95	2008
1	1	273	94	2009
1	2	267	140	2008
1	2	243	140	2007
1	1	283	143	2007
1	2	252	89	2008
1	2	244	98	2008
1	1	239	0	0
1	2	279	110	2006
2	2	271	0	2005
1	1	282	96	2009
1	2	292	0	2006
1	2	250	96	2009
1	1	0	0	2009
1	0	275	98	2004
1	1	239	0	2007
1	2	238	0	2007
1	1	241	0	0
1	2	288	0	2009
1	0	253	0	0
1	2	279	0	2007
1	1	0	0	2008
1	2	259	0	0
1	2	244	0	0
1	0	0	0	0
1	1	246	0	2006
1	2	259	96	0
2	2	246	0	2005
1	1	275	0	0
1	2	259	140	2007
1	2	246	0	2005
1	1	240	0	2009
1	2	246	0	2006
1	1	0	94	0
1	2	276	0	2005
1	1	246	95	2009
1	1	283	0	2008
1	2	279	0	2006
1	0	0	0	0
1	2	288	98	2008
1	2	269	96	0
1	1	290	0	2006
1	1	236	0	2005
1	1	246	153	2008
1	2	259	141	0
1	1	246	0	2006
1	2	241	0	0
1	2	274	0	0
1	1	295	0	2006
1	0	0	0	0
1	2	259	0	2006
3	2	262	0	0
1	1	268	140	2007
1	1	272	142	2006
1	1	283	89	2009
2	2	0	0	2004
1	2	246	0	0
1	2	261	0	0
1	2	259	0	2007
1	2	259	0	2008
1	2	236	140	0
1	2	259	0	2006
1	1	246	102	2009
1	1	283	0	2008
1	1	241	0	2007
1	2	235	95	2009
2	2	246	0	2004
1	1	290	142	0
2	2	273	0	2005
1	1	288	0	2005
1	2	252	140	2007
1	2	259	98	0
1	2	253	0	2005
1	2	260	100	2007
1	2	246	102	2007
1	2	244	96	2008
1	2	0	0	2009
1	1	268	0	2005
1	2	247	146	2008
2	1	289	0	2005
1	1	275	136	2006
1	1	299	138	2007
1	2	246	102	2009
1	2	259	113	2007
2	1	268	107	2003
1	2	267	140	2008
1	2	288	0	0
1	1	236	0	2008
1	2	246	142	2009
2	2	238	0	2005
1	1	290	89	2009
1	1	290	0	0
2	1	246	0	2005
1	1	239	136	2007
1	1	289	0	0
1	1	294	102	2005
1	2	239	0	0
1	1	241	92	2010
1	1	236	132	2006
1	2	246	98	2009
1	2	236	128	2006
1	1	264	0	0
1	2	253	0	2006
1	2	255	0	2007
1	2	253	0	2005
1	2	246	0	2005
1	2	250	0	2006
1	2	246	124	2006
1	2	267	94	2009
1	2	267	130	2005
1	2	272	0	0
1	2	265	121	2006
1	2	253	122	0
1	2	252	0	2005
2	2	295	0	2004
1	2	298	0	0
1	1	242	140	2008
1	1	244	0	2006
1	2	240	101	0
1	2	246	109	2006
1	1	246	0	2008
1	0	0	0	0
1	2	281	0	2005
1	1	274	0	0
1	2	235	0	0
1	2	252	90	2006
1	1	239	97	2007
1	2	251	0	2008
1	2	268	0	2005
2	2	279	0	2005
1	2	258	142	2008
1	1	239	145	2008
1	1	250	0	0
1	1	242	0	2007
1	1	243	0	2006
1	2	270	91	2004
1	2	270	91	0
2	1	282	0	2003
1	0	0	0	0
1	1	246	0	2007
1	1	246	0	2006
1	1	246	0	2007
1	1	269	0	2007
2	2	235	0	2005
1	1	243	0	2005
4	2	0	0	0
2	1	249	145	2005
1	2	257	141	2007
1	1	236	136	2007
1	2	235	153	2007
1	2	251	102	2009
1	2	250	96	2005
1	1	275	0	0
1	1	275	98	0
1	1	246	133	2007
1	1	246	98	2008
1	1	260	0	2006
1	0	0	0	0
1	1	239	0	2007
1	2	240	0	2005
1	2	267	129	0
1	2	241	100	2008
5	2	235	0	2006
1	1	246	0	0
1	2	271	0	2005
1	1	248	0	2006
1	2	271	0	0
1	1	246	94	2009
1	2	0	0	0
1	2	244	0	2006
1	2	246	0	2008
1	2	244	125	0
1	0	0	0	0
1	2	0	0	0
1	2	241	142	2008
2	1	0	0	2005
1	2	250	0	2006
1	2	240	142	2007
1	1	239	140	2008
2	2	246	145	2004
1	2	240	0	2007
1	1	272	0	2007
1	1	268	0	2006
4	2	0	0	0
1	1	243	0	0
1	2	291	86	2007
1	2	259	96	0
1	0	0	0	0
1	2	241	94	2007
1	2	259	142	2006
2	2	235	0	2005
1	2	261	95	2009
1	2	268	145	2006
1	2	245	87	2008
1	2	239	0	2005
1	2	269	96	2008
1	2	253	0	2007
1	2	235	98	2008
1	1	0	94	2008
1	2	274	0	0
1	2	246	127	2008
1	1	270	0	2005
1	2	246	0	2007
1	1	290	0	2007
1	1	289	0	0
1	2	278	0	0
2	1	288	0	2004
2	1	246	0	2004
1	1	272	0	0
1	2	258	0	0
1	1	244	89	2009
1	1	246	0	0
1	1	236	87	2009
1	2	250	95	2010
1	0	273	0	0
1	2	249	0	0
1	2	289	144	2007
1	2	250	129	0
1	1	241	100	2009
1	2	246	0	2005
1	1	283	87	2008
2	2	270	0	2005
1	2	257	0	2005
1	1	239	140	2008
1	2	259	92	2009
1	2	236	87	2008
1	2	241	94	0
1	1	288	98	2009
1	2	251	0	0
1	0	0	0	0
1	1	291	0	2009
1	1	279	114	0
1	1	246	94	2009
1	2	279	94	2009
1	1	255	0	2008
2	2	257	0	2005
1	2	279	0	0
1	2	235	0	0
1	2	259	92	2009
1	1	272	0	2009
1	1	279	0	2007
1	2	273	0	2010
1	1	246	0	2007
1	2	276	0	2006
1	2	269	0	2010
1	2	235	0	2007
1	1	244	0	2006
2	1	299	0	2005
1	1	291	0	2005
1	1	275	98	2009
2	1	260	133	2005
1	1	246	0	2008
1	2	0	0	2006
1	1	246	92	2009
1	2	244	0	2008
1	2	250	142	2009
1	2	244	140	0
1	1	273	0	2006
1	1	243	0	0
1	2	279	0	2005
1	2	291	94	2009
1	1	251	95	2009
1	2	249	118	2006
1	2	244	0	0
1	1	235	94	2008
1	2	235	122	0
1	2	246	0	2007
1	1	275	0	0
1	2	259	92	2008
1	0	289	94	0
1	1	260	96	0
1	2	290	94	2009
1	2	261	0	2006
1	2	250	0	0
1	1	283	105	2005
2	0	0	0	0
2	2	252	140	2005
1	1	249	98	2009
1	1	291	0	2006
2	1	246	0	0
1	2	271	0	2006
1	2	251	0	2005
1	2	251	109	2009
1	1	246	0	2007
1	1	260	0	2008
1	2	251	124	2008
1	0	259	0	0
1	1	275	96	2009
1	1	246	0	2007
1	1	247	0	2007
1	1	290	87	2009
1	1	283	136	2007
1	2	235	0	0
1	1	291	140	2005
1	2	250	108	2007
1	2	245	97	2009
1	2	246	124	2008
1	2	276	94	2005
1	2	246	0	2007
1	1	278	140	2007
1	1	246	88	2009
1	2	279	127	0
1	2	246	102	2009
1	1	246	137	2005
2	1	290	0	2005
1	2	252	102	2008
1	2	298	94	2009
1	1	289	0	2006
1	1	236	137	2006
1	2	246	102	2009
1	2	265	0	2007
1	1	246	145	0
1	2	272	0	2009
1	2	280	91	2008
1	2	0	140	0
1	2	252	91	2009
1	1	246	94	2008
1	1	244	153	0
3	0	0	0	0
2	1	299	132	2005
1	2	286	0	0
1	1	241	102	2010
1	1	294	0	2006
1	2	253	0	2006
1	1	244	0	2008
1	2	246	0	2008
1	2	279	98	0
1	1	237	0	0
1	1	242	0	0
1	1	283	0	2007
1	2	252	0	2009
1	1	248	98	0
1	1	260	0	0
2	1	246	0	2005
1	2	0	0	0
1	2	268	144	2006
1	2	235	0	2005
1	2	240	0	2006
1	2	246	0	2007
1	1	268	100	2005
1	1	241	0	2006
1	1	241	0	0
1	1	275	96	2004
1	2	258	0	2006
1	2	270	0	2008
1	1	246	137	2007
1	1	246	0	0
1	2	236	87	2008
1	2	246	0	2006
1	2	240	95	2008
1	1	239	140	2007
1	2	251	0	2005
1	1	237	0	0
2	2	269	0	2005
1	1	294	0	0
1	2	268	0	0
1	0	0	0	0
1	1	275	0	0
1	2	282	0	2007
1	1	248	98	2009
1	2	261	94	2009
1	2	275	142	2006
1	1	239	132	2007
1	1	261	91	2009
1	1	273	0	2007
